Price,Area,rooms,type,City_District,Date
63500,75.0,3,secondary,"Tashkent, Sergeli district","June 26, 2023"
131000,85.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
107000,82.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
135000,100.0,3,secondary,"Tashkent, Mirabad district","June 26, 2023"
130000,74.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
42000,53.0,3,secondary,"Tashkent, Sergeli district","June 26, 2023"
150000,71.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
54500,68.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
83000,74.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
70000,72.0,3,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
66000,72.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
77000,68.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
72000,70.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
120000,71.0,3,secondary,"Tashkent, Mirabad district","June 26, 2023"
159000,101.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
86000,82.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
72000,70.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
82000,65.0,3,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
89000,65.0,3,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
65500,70.52,3,secondary,"Tashkent, Almazar district","June 26, 2023"
65000,67.48,3,secondary,"Tashkent, Yashnabad district","June 26, 2023"
47700,79.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
61200,67.0,3,secondary,"Tashkent, Chilanzar district","June 26, 2023"
74500,86.0,3,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
95000,90.0,3,secondary,"Tashkent, Yunusabad district","June 26, 2023"
95000,73.0,3,secondary,"Tashkent, Almazar district","June 26, 2023"
Price,Area,rooms,type,City_District,Date
75000,104.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
120000,90.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
75000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
122000,100.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
145000,175.0,4,secondary,"Tashkent, Chilanzar district","June 11, 2023"
105000,95.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
60000,100.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
125000,100.0,4,secondary,"Tashkent, Almazar district","June 25, 2023"
115000,90.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
120000,120.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
186000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 25, 2023"
140000,120.0,4,secondary,"Tashkent, Mirabad district","June 22, 2023"
73000,100.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
105000,98.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
70000,100.0,4,secondary,"Tashkent, Chilanzar district","June 25, 2023"
87500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
89900,99.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
86000,100.0,4,secondary,"Tashkent, Sergeli district","June 25, 2023"
84000,78.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
100000,102.97,4,secondary,"Tashkent, Yunusabad district","June 25, 2023"
100000,78.0,4,secondary,"Tashkent, Chilanzar district","June 24, 2023"
133000,90.0,4,secondary,"Tashkent, Yashnabad district","June 25, 2023"
92102,92.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
80000,114.0,4,secondary,"Tashkent, Yunusabad district","June 25, 2023"
110000,90.0,4,secondary,"Tashkent, Chilanzar district","June 25, 2023"
85000,92.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
77500,80.0,4,secondary,"Tashkent, Yunusabad district","June 25, 2023"
100000,102.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
80000,84.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
70000,107.0,4,secondary,"Tashkent, Almazar district","June 25, 2023"
80000,91.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
137000,95.0,4,secondary,"Tashkent, Yunusabad district","June 23, 2023"
129000,87.58,4,secondary,"Tashkent, Shaikhantahur district","June 25, 2023"
140000,105.0,4,secondary,"Tashkent, Almazar district","June 25, 2023"
71999,65.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
79000,86.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
180000,105.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
145000,95.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
135000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
140000,140.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
120000,100.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
102000,95.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
75500,96.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
86000,78.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
80000,70.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
110000,130.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
71000,90.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
128000,130.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
76500,72.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
135000,95.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
89500,105.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
105000,124.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
80000,98.7,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
93500,97.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
68000,92.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
93000,118.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
85000,78.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
86000,93.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
90000,80.0,4,secondary,"Tashkent, Uchtepinsky district","June 26, 2023"
101000,98.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
63000,91.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
65000,91.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
175000,120.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
135000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
19935,70.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
125000,120.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
98000,83.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
135000,120.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
66000,83.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
135000,105.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
89000,60.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
121000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
62000,93.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
165000,120.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
120000,90.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
86000,80.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
101000,86.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
90000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
88000,84.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
92000,72.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
82000,94.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
101000,85.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
81500,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
80000,69.5,4,secondary,"Tashkent, Uchtepinsky district","June 24, 2023"
100000,82.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
125000,92.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
206000,132.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
225000,152.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
121000,120.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
160000,129.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
95000,79.88,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
117000,95.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
70500,80.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
119000,80.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
100000,120.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
111000,94.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
68000,77.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
85000,95.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
87000,80.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
70000,95.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
68000,83.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
120000,80.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
114000,94.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
95000,79.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
400000,180.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
118000,110.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
150000,115.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
121000,100.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
101000,92.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
163000,120.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
146000,93.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
95000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
101000,90.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
140000,130.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
110000,103.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
100000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
73000,93.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
112000,130.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
230000,128.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
160000,110.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
87000,86.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
78000,92.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
270000,188.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
120000,97.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
125000,84.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
122000,85.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
119000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
92500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
131000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
80000,93.9,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
72000,90.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
130000,115.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
90000,75.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
64500,70.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
101000,95.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
82500,92.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
75000,85.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
121000,90.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
145000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
76000,70.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
91000,91.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
88000,96.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
230000,152.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
135000,118.32,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
92000,110.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
120000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
88000,140.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
77000,92.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
900,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
131000,102.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
90000,92.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
94500,130.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
122000,88.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
110000,97.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
127000,130.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
69000,104.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
70000,92.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
110000,80.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
67000,106.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
70999,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
85000,94.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
135000,146.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
88000,95.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
90000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
119000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
210000,140.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
77000,91.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
90000,105.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
240000,200.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
85000,110.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
70000,96.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
90000,84.0,4,secondary,"Tashkent, Almazar district","June 26, 2023"
130000,90.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
95000,92.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
77500,94.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
95000,74.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
76000,75.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
92000,87.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
90000,93.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
87000,93.0,4,secondary,"Tashkent, Uchtepinsky district","June 26, 2023"
74000,90.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
128000,121.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
130000,130.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
68000,88.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
126000,120.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
265000,140.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
99000,105.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
137000,110.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
93000,91.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
86000,70.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
220000,174.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
135000,80.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
82200,85.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
120000,118.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
115000,95.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
80000,76.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
145000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
135000,175.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
126000,90.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
115000,100.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
153000,130.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
120000,82.0,4,secondary,"Tashkent, Uchtepinsky district","June 26, 2023"
78000,110.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
96000,100.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
121000,120.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
178000,170.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
150000,110.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
135000,95.0,4,secondary,"Tashkent, Mirabad district","June 26, 2023"
88000,85.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
70000,105.0,4,secondary,"Tashkent, Yashnabad district","June 26, 2023"
83000,100.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
111000,83.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
110000,97.57,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
88500,82.0,4,secondary,"Tashkent, Uchtepinsky district","June 26, 2023"
89000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
79500,96.0,4,secondary,"Tashkent, Sergeli district","June 26, 2023"
152000,177.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
78500,106.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
120000,90.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
110000,96.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
92000,105.0,4,secondary,"Tashkent, Chilanzar district","June 26, 2023"
190000,100.0,4,secondary,"Tashkent, Yunusabad district","June 26, 2023"
115000,95.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
89000,102.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
88000,68.0,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
90000,110.0,4,secondary,"Tashkent, Shaikhantahur district","June 26, 2023"
83500,92.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
110000,100.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
93800,98.8,4,secondary,"Tashkent, Yakkasarai district","June 26, 2023"
82000,83.0,4,secondary,"Tashkent, Mirzo-Ulugbek district","June 26, 2023"
